Name,Category,Latitude,Longitude,Address,Phone,Website,Email,OSM_ID
"Elight HS, Austin Town W No 71",school,12.9517387,77.6130259,,,,,6420920996
"Reliance School, Austin Town W No 71",school,12.9568361,77.6137517,,,,,6422297356
GLPS Basavanapura,school,12.8450701,77.5941913,,,,,6422302288
"Act Secondary HPS , Beratena Agrahara",school,12.8661456,77.6585897,,,,,6422320802
"St Joseph Eng Sch Hosur Road, Beratena Agrahara",school,12.8685514,77.6557291,,,,,6422335745
"Oxford School, Beratena Agrahara",school,12.8757154,77.6568415,,,,,6422425448
Silicon City HPS Bommana Halli,school,12.8984964,77.6203713,,,,,6422436022
Royal Convent HPS Bommana Hall,school,12.902802,77.6049954,,,,,6422472320
St Joseph HPS Bommana Halli,school,12.9061288,77.6243998,,,,,6422479067
Dileep HPS Bilekalli,school,12.8966211,77.6075885,,,,,6422515985
Mgs Infant LPS Bilekalli,school,12.8986518,77.6073698,,,,,6422523984
"Blue Star Education Trust, Bilekalli",school,12.8953975,77.6108776,,,,,6422527365
"Shantinketan Trust Sch, Bilekalli",school,12.9008131,77.6088442,,,,,6422529781
Teresa Pub Sch Bilekahalli,school,12.8952857,77.6082654,,,,,6422536123
Ankith HPS Bilekalli,school,12.900731,77.6047963,,,,,6422554513
"Orchid English School, Bilekalli",school,12.8909372,77.6091428,,,,,6422573848
Al Rahi Edu Sch Bommanahalli,school,12.9050686,77.6351798,,,,,6422577408
"Chinmaya Vidya Mandira, Bommana Halli",school,12.8996038,77.6515434,,,,,6422582704
"New Cambridge Convent &HS, Bommana Halli",school,12.9080891,77.6242973,,,,,6422587417
"EHPS New Francis, Bommana Halli",school,12.9043475,77.6205177,,,,,6422593981
English Higher Primary School,school,12.9065455,77.6214942,,,,,6422598568
"New Bharat International Kudlu Gate, Bommana Halli",school,12.8901178,77.6409735,,,,,6422614289
"Lorven Pub Sch, Bommanahalli",school,12.9037178,77.6257972,,,,,6430430717
The Selony LPS Begur,school,12.8826959,77.6265059,,,,,6430475977
"St Pauls School, Begur",school,12.8780562,77.6167931,,,,,6430493134
"Priyadarshini School, Begur",school,12.8755953,77.6388735,,,,,6430517785
"Cresent Eng School, Begur",school,12.8714779,77.6355626,,,,,6430532645
"Little Angel Eng School, Begur",school,12.8706196,77.638,,,,,6437573479
"GLPS Subhash Nagar, Begur",school,12.8707092,77.6384891,,,,,6437580355
"Jnanajyothi Eng School, Begur",school,12.8808502,77.6370167,,,,,6437760193
"Tilak English School, Bommana Halli Cmc",school,12.9013007,77.6363305,,,,,6437780198
"Janak Vidyalaya, Bommana Halli Cmc",school,12.8838456,77.5952932,,,,,6437807460
"New Nobal School Arkere, Bommana Halli Cmc",school,12.8903452,77.5906449,,,,,6437860735
"GLPS Basapura, Basapura",school,12.8655289,77.6471089,,,,,6438094032
"The Paradise Residential Sch, Basapura",school,12.8657376,77.645392,,,,,6438097400
"Carmel Jyothi LPS, Chunchanagatta",school,12.8898311,77.5728954,,,,,6438101117
GLPS Chikkabegur,school,12.8801561,77.6341829,,,,,6438105185
"Begur Channarayappa Ramiya, Chikkabegur",school,12.8818317,77.6358456,,,,,6438107328
GLPS Chikkatoru,school,12.8575245,77.6534136,,,,,6438110969
"Pragathi School, Chikkatoru",school,12.8628345,77.6508047,,,,,6438128850
Vidyanikethan Ehp Dommalur,school,12.9562148,77.6373162,,,,,6438148285
Bangalore Montessori Eng School,school,12.9554582,77.6374537,,,,,6442682034
GHS Dommalur,school,12.9594084,77.6402102,,,,,6469091066
New Shanthiniketan Eng Convent,school,12.8775539,77.6700895,,,,,6494392041
Newton Public School,school,12.9066837,77.6354232,,,,,6494534450
Sujana Convent,school,12.872912,77.6581646,,,,,6494555050
Bloosom Sch,school,12.8946717,77.6234961,,,,,6494578596
Blue Bel Public School,school,12.8719195,77.6590904,,,,,6494585382
New Pecidencny Public School Icse,school,12.9057779,77.6221591,,,,,6494672785
New Madar Teresa,school,12.9000115,77.6452749,,,,,6494721727
EHPS Baldwin School,school,12.9102228,77.6357046,,,,,6494851124
St Philomina English School,school,12.8892307,77.6184252,,,,,6496775856
Nightingale English School,school,12.8933125,77.6134451,,,,,6496795658
Silicon Vally LPS Gottigere,school,12.8569301,77.5854776,,,,,6496798356
"Sri Ramakrishna C E Kendra,Gottigere",school,12.8656934,77.5860168,,,,,6496810726
GHS Gottigere,school,12.8525231,77.5877651,,,,,6496814726
"Little Angels, Gottigere",school,12.8546645,77.5879146,,,,,6496824065
"Sudarshan Public School (cbse), Gottigere",school,12.859947,77.590048,,,,,6496835649
"Bright Future LPS Garvebhavi Palya,",school,12.8946113,77.633992,,,,,6496853668
Mekale HPS,school,12.8935005,77.6442533,,,,,6510096877
Mathas Education Society,school,12.891396,77.6340809,,,,,6510130946
"Rajrajeshwari HS, Garvebhavi Palya",school,12.8911632,77.6359252,,,,,6528157314
"Ves HS, Garvebhavi Palya",school,12.8959096,77.6352778,,,,,6528174729
"Adarsha Edu Centre HPS , Hongasandra 1",school,12.8915456,77.6250974,,,,,6528187028
"Sahyadri EHPS, Garvebhavi Palya",school,12.8866375,77.6344577,,,,,6528190736
"Mother Theresa HS, Hongasandra 1",school,12.8934705,77.6307067,,,,,6528196662
"Gnanabharathi HPS , Hongasandra 1",school,12.8974858,77.6302097,,,,,6528204204
"Oxford HPS, Hongasandra 2",school,12.8956428,77.6265101,,,,,6528208622
"Anikethan Pub Sch , Hongasandra 1",school,12.8999361,77.6264784,,,,,6528217093
GTLPS jogupalya,school,12.9723602,77.6304912,,,,,6531687424
"GULPS Jogupalya,",school,12.9740521,77.6273143,,,,,6531788004
"GLPS Gowthamapura, jogupalya",school,12.9696041,77.6243903,,,,,6531889492
"Thrishool School J P Nagar, Jaragana Halli 1",school,12.9032482,77.5787159,,,,,6531907477
"Holy Mother HPS J P Nagara, Jaragana Halli 1",school,12.8959609,77.5886375,,,,,6531910522
"Jyothi Kendriya Vidyalaya HPS, Jaragana Halli 1",school,12.8951036,77.5703915,,,,,6531919903
"Sri Vidyanikethan HPS Jaragana, Jaragana Halli 1",school,12.9020965,77.57588,,,,,6531943351
"Vivekananda HPS, Jaragana Halli 1",school,12.8991056,77.5763195,,,,,6531954352
"Shreyas School Jaraganahalli, Jaragana Halli 1",school,12.9040441,77.574382,,,,,6531963628
"Gk&TLPS L R Nagara, Koramangala",school,12.9505983,77.6153935,,,,,6536283049
Sincere Vidyalaya Jaraganahalli 1,school,12.8996164,77.5756288,,,,,6536295717
"GLPS Rajendranagar, Koramangala",school,12.9448595,77.6170535,,,,,6536296262
"Image School J P Nagar, Jaraganahalli 2",school,12.9004587,77.5851709,,,,,6536296413
Holy Saint Eng Sch Koramangala,school,12.9356984,77.6166336,,,,,6536296450
Neena HPS Kormangala,school,12.935468,77.6172102,,,,,6536303016
Babymona EHPS Koramangala,school,12.9349547,77.6217464,,,,,6536304794
Lawrence High School Koramangala,school,12.9399342,77.6157295,,,,,6536306636
"Mes HS, Koramangala",school,12.9412382,77.6187265,,,,,6536310217
"Sunshine HPS Lr Nagar, Koramangala",school,12.9515543,77.6190638,,,,,6536319890
"Cephas Memorial Sch Rajendranagra, Koramangala",school,12.9447944,77.6172545,,,,,6536327169
Dba Reddy Janasangha Koramangala,school,12.9289663,77.6240375,,,,,6536328458
"The Little Angels School, Kothanur",school,12.8773193,77.5834526,,,,,6536353060
"Chinmaya Vidyalaya, Koramangala",school,12.9350185,77.6276797,,,,,6536356188
Sri Maruthi Edu Trust School Kothanur,school,12.881709,77.5759556,,,,,6536359408
"Sri Sarathy English School, Kothanur",school,12.8732088,77.5744133,,,,,6536363498
"Ennar School Aadithya Nagar, Kothanur",school,12.8767474,77.5725941,,,,,6536364433
"A E T School Sree Annapoornesh, Kothanur",school,12.8755011,77.5806222,,,,,6536381254
"Glissy Public School, Kothanur",school,12.8825158,77.5758676,,,,,6536384146
"Lady Wellington School, Kothanur",school,12.8833878,77.5837275,,,,,6536386707
"Jnanavikas HPS, Kothanur",school,12.8787866,77.5777581,,,,,6536406541
"Vidyakirana Public School, Kothanur",school,12.8686079,77.5841946,,,,,6536421096
"Clever Land Kottanuru Dinne, Kothanur",school,12.8779934,77.5846361,,,,,6536612869
"GLPS (U) Adugodi, Lakkasandra",school,12.9393229,77.6076781,,,,,6536678805
"LPS Girls S R Nagar, Lakkasandra",school,12.9392239,77.6018416,,,,,6536715418
"Genises Public School, Lakkasandra",school,12.9299028,77.6071901,,,,,6536731028
Kaveri Convent HPS Madivala,school,12.9207827,77.6197807,,,,,6536815092
"New Oxford HPS Jaibhimanagar, Madiwala",school,12.9196074,77.6149457,,,,,6536892723
Khalsa Public LPS Madivala,school,12.9233791,77.618714,,,,,6536936978
Padmavathi HPS Madivala,school,12.9246386,77.6149532,,,,,6536937302
New Christ Convent HPS Madival,school,12.9203588,77.6173047,,,,,6536947501
St. Sara Eng School Madiwala,school,12.9462573,77.6173121,,,,,6536955399
"A V S Convent, Madiwala",school,12.9237085,77.6116936,,,,,6536965027
Unnamed Location,school,12.9176584,77.6368501,,,,,6536971001
"Goldwyn Memorial Pub Sch Jakka, Madiwala",school,12.923222,77.6364709,,,,,6544146352
Government High School,school,13.0175291,77.5589477,,,,,6578360278
"Kamala Neharu Gandhi Tavarekere,Primary school Madiwala",school,12.9205575,77.6088459,,,,,6690648242
"St Flourence HS, Madiwala",school,12.9215986,77.6084916,,,,,6690688559
"Aditya Venkatapura, Madiwala",school,12.9173053,77.6330233,,,,,6690688892
"Indira Convent HS, Madiwala",school,12.9228196,77.6095716,,,,,6690692245
Krupanidhi HS,school,12.9210876,77.6188414,,,,,6702462302
Carmel Garden Public School,school,12.9172814,77.6319494,,,,,6702684880
RS Madivala School,school,12.9245862,77.6150716,,,,,6702757188
GLPS Mestri Palya,school,12.9331051,77.62526,,,,,6702830215
GLPS Sheenivagilu,school,12.9371426,77.6329739,,,,,6702845728
Holy Christ HPS Eegipura,school,12.9568937,77.6178658,,,,,6702845916
Modern HPS Eegipura,school,12.9417163,77.6309641,,,,,6702879198
Patriyot Vidyanikethan LPS,school,12.9372466,77.6330696,,,,,6734440133
Seema HPS Eegipura W No 68,school,12.9261765,77.6361788,,,,,6734440134
St Frances Icse School Koramangala,school,12.9248675,77.6292823,,,,,6734448697
GHS Ejipura,school,12.9447783,77.6288038,,,,,6734571279
Sathya Bama Gopal Eng HS,school,12.9500615,77.624214,,,,,6734902089
Chinmaya Vidya Kendra HPS,school,12.9401321,77.6306411,,,,,6734919588
Bright English HPS,school,12.950636,77.613165,,,,,6734977227
Methadist HPS Anepalya,school,12.9505064,77.6082572,,,,,6745250346
Christal LPS Neelasandra,school,12.9503639,77.6112572,Neelasandra,,,,6745252099
Shanthinikethan HPS,school,12.9499617,77.6182698,,,,,6745269432
Modern HPS Anepalya,school,12.9515358,77.6102985,,,,,6745306475
BES Naganathapura,school,12.8717726,77.6714141,,,,,6745433500
Sahana Vidya Mandira,school,12.8717058,77.6687097,,,,,6745434171
Credence Public school,school,12.9538525,77.613761,,,,,6745434947
GLPS Pillagana Halli,school,12.8493518,77.5819746,,,,,6745463978
Shree Vidyanikethan,school,12.8821255,77.6559921,,,,,6745841071
GLPS Parappana Agrahara,school,12.8817347,77.6597705,,,,,6745848093
"LPS Vinayakanagar,Shanthinagar",school,12.9515296,77.6017794,,,,,6745867506
Morning Glory LPS,school,12.9592835,77.5945482,,,,,6745868123
ITI Central School,school,13.0080624,77.6848145,,,,,6991350543
Sri Kumaran's English School,school,13.0090628,77.6720657,"9th Cross, Bhavani Street",,,,6991352800
Jubilee School,school,13.0053129,77.6749344,Chandrashekar Layout,,,,6991363292
Manu Kannada School,school,13.0076876,77.6683121,"3rd Cross, Subramani Layout",,,,6991371023
Sri Vani Girls High School,school,13.004793,77.553319,,,,,7104329285
Government Model Primary School,school,12.9577457,77.5338261,,,,,7156536829
B M Valley School,school,12.9417677,77.5258988,,,,,7176651698
New Oxford High School,school,12.9847669,77.5531782,,,,,7236205652
Bethesda Academy,school,12.998522,77.6157112,,,,,7255929444
Drishti School of Photography,school,13.0489609,77.6038874,"3rd Main Road, Hebbal Kempapura, Bengaluru, 560024",,,,7299151125
Nathaniel School of Music,school,13.0489518,77.6039886,"3rd Main Road, Hebbal Kempapura, Bengaluru, 560024",,https://www.nathanielschool.com/,music@nathanielschool.com,7299151126
Nathaniel School of Music,school,13.0626929,77.5898165,"10th Cross F/G Block Rd, Byatarayanapura, Bengaluru, 560092",,https://www.nathanielschool.com/,music@nathanielschool.com,7299151127
Nathaniel School of Music,school,12.9695407,77.6065569,"Al Azeez Mansion, Brigade Road, Bengaluru, 560025",,https://www.nathanielschool.com/,music@nathanielschool.com,7299151144
Kiara Music Academy,school,12.9684861,77.6483457,,,,,7299776434
"Orchids The International School, Jalahalli",school,13.047544,77.544573,"Behind PF quarters, Near HMT Theatre, HMT Colony, Sector 2, Jalahalli Village, 560013",+919513922803,https://www.orchidsinternationalschool.com/bangalore-branches/jalahalli/,communications.oisj@orchids.edu.in,7920313085
"Orchids The International School, Mysore Road",school,12.9254097,77.4986469,"#76, 6, Mysore Rd, opp. R.V.Engineering College, Harsha Layout, New Tharagupet, Bengaluru, Karnataka, 570026",9513731352,https://www.orchidsinternationalschool.com/bangalore-branches/mysore-road/,communications.oism@orchids.edu.in,7927404485
"Orchids The International School, Nagarbhavi",school,12.9771352,77.5075287,"11th Cross Road 2nd Stage, RHCS Layout, Annapoorneshwari Nagar, Naagarabhaavi, 560091",+919513922803,https://www.orchidsinternationalschool.com/bangalore-branches/nagarbhavi/,communications.oisng@orchids.edu.in,7927569085
"Orchids The International School, VijayaNagar",school,12.970057,77.5358963,"Metro Station, Near, Ramanashree Udaya Education society, 14, 18th Main Rd, Marenahalli, MC Layout,, 560040",+919513923233,https://www.orchidsinternationalschool.com/bangalore-branches/vijayanagar/,communications.oisvn@orchids.edu.in,7927589085
Orchids The International School - Mahalakshmi Layout,school,13.0116909,77.5468543,"4th Cross Rd, Mahalakshmipuram Layout, Mahalakshmi Layout, 560086",9513731352,https://www.orchidsinternationalschool.com/bangalore-branches/mahalakshmi-layout/,communications.oisml@orchids.edu.in,7927991185
St. Jhons high school,school,12.9699359,77.5077552,,+918023210044,,,7976322073
Vyasa International School,school,13.0543023,77.5685759,,,,,8012739648
Sukrupa School,school,13.0327874,77.5965496,,,,,8288337665
L.C.R. English School,school,13.0278362,77.5562995,,,,,8518513243
Lilly Rose English High School,school,12.9263406,77.6037971,"F cross, Bismillah Nagar , Bannerghatta Road, Bangalore, 560030",,,,8559578719
Unnamed Location,school,12.9588096,77.6177216,,,,,9140200220
Sambhavam - Centre for Autism,school,12.9134224,77.6048622,7th Cross Road,,,,9174433688
Government School,school,12.9141593,77.4816613,,,,,9192980649
FAME India,school,12.9236698,77.5783575,,,,,9611168916
VSS International Public School,school,12.9431662,77.4946216,,,,,9654252399
"Flourish, School Of Baking & Cake Decor",school,12.9668493,77.6068628,,,,,9741003979
Sri Sharada Nursery and Public School,school,12.9428948,77.5859861,,,,,9909079217
Bala Vidya Mandir School,school,12.986139,77.5508943,,,,,9936631185
Daffodils English School,school,13.0348455,77.5789482,"4th Main Road, 560094",,https://www.daffodils.school/,,10252983809
Anjanadri High School,school,12.9107638,77.6982487,,,,,10564871673
S.G.K. Modern Public School,school,12.899218,77.4681595,,,,,10617504196
Don Bosco High School,school,13.0655474,77.6442835,,,,,10731130855
Gnanabodhini Kannada Higher Primary School,school,12.9266736,77.4943694,,,,,10752508654
Gnanabodhini English Higher Primary School,school,12.9264043,77.4942917,,,,,10752508655
Tom & Jerry Creche,school,12.9617336,77.7133527,"Tom & Jerry Creche, 60 Ft Road, AECS Layout",,,,10760842111
Chethana Public School,school,12.8708103,77.5426386,"Kumarans School Holiday Village Road, Bangalore, 560062",,,,10801985095
Athena Public School,school,12.9569921,77.5644924,,,,,11178079817
Cohesion Montessori,school,12.8606762,77.5427075,"Vaibhava Sumukha Enclave Phase -1, Holiday Village Resort Road, Off Kanakapura Road, Mallasandra, Bengaluru",,,,11178768417
Unnamed Location,school,12.9106208,77.4835688,,,,,11248318179
The Alternative Learning Community,school,12.9736914,77.70845,,,https://www.thealternativelearningcommunity.com,,11274969773
Sri Vidya Mandir Education Society,school,13.0020724,77.5666429,,,,,11281288551
Sharada Shri Public School,school,12.929597,77.5343709,,,,,11306481636
BBMP High School,school,12.9569478,77.6015303,,,,,11602938154
St. Anne Public School,school,12.9881515,77.5905722,,,,,11676514112
Samskruthi Public School,school,12.9054582,77.5597765,,,,,11801895911
New Era Primary & High School,school,12.9043117,77.568727,,,,,11813225340
St. Thomas International School,school,12.9036411,77.5680175,,,,,11813225524
चिरंतना इंग्लिश स्कूल,school,13.0311563,77.5778161,,,,,11850255969
SJM Public School,school,13.0418385,77.6246847,,,,,11878470078
Unnamed Location,school,13.0599066,77.5586214,,,,,11932321842
RBANMs Govindammal Senior Primary School,school,12.9755065,77.6253762,,,,,12014724392
Unnamed Location,school,13.0349336,77.5278295,,,,,12016136806
Oxford English High School,school,12.9758932,77.6520407,"Church Main Road, HAL 3rd Stage, Bhoomi Reddy Colony, New Tippasandra, Bengaluru, Karnataka 560075, Bangalore, 560075",,,,12099096295
EuroKids Shantinagar,school,12.9594748,77.5947203,,,,,12109773379
St. Frazer High School,school,13.0313563,77.6209401,,,,,12265558564
Government Lower Primary School,school,12.9651511,77.7023679,,,,,12270718858
Kidzee Pre School,school,12.9003661,77.6397981,,07619438532,,,12281105101
DBM & RJS School,school,12.9291476,77.6240789,,,,,12369374732
Shubhodhini English Medium High School,school,12.9009812,77.6400573,,,,,12475405097
Kallavar Public School,school,13.1055509,77.5678968,,,,,12584979235
Divine English School,school,13.0217397,77.5562156,,,,,12676265243
Mount Blue High School,school,12.9412113,77.7469761,,,,,12872219774
BCR Public school,school,12.8814976,77.6352146,Begur Lake Road,,,,12878810901
Community Learning Center,school,12.910312,77.5939578,,,,,12941883830
Orchids The International School,school,12.8803607,77.5796688,560076,,,,12941891201
